i.id;oa.id;i.name;oa.name;i.geo;oa.geo;dist (m);matching_name
685;https://openalex.org/I5561750;Università di Bari;University of Bari Aldo Moro;41.1083637, 16.8822465;41.12066, 16.86982;1718.0;False
687;https://openalex.org/I154338468;Université de Fribourg;University of Fribourg;46.7934455, 7.1549785;46.80237, 7.15128;1032.0;True
688;https://openalex.org/I204337017;Aarhus Universitet;Aarhus University;56.1862376, 10.225603;56.15674, 10.21076;3406.0;True
690;https://openalex.org/I154986956;European Centre;European Centre for Medium-Range Weather Forecasts;48.2183809, 16.3626778;51.45625, -0.97113;1290707.0;False
694;https://openalex.org/I4210099008;WHO Regional Office for Europe;World Health Organization Regional Office for Europe;55.7216801, 12.5800084;55.67594, 12.56553;5166.0;True
697;https://openalex.org/I193700539;Tilburg University;Tilburg University;51.631952, 4.8542838;51.55551, 5.0913;18448.0;True
700;https://openalex.org/I2800991832;Organisatie voor Wetenschappelijk Onderzoek;Dutch Research Council;52.0510078, 4.3000359;52.07667, 4.29861;2855.0;False
701;https://openalex.org/I193662353;Rijksuniversiteit Utrecht;Utrecht University;52.0944341, 5.122198;52.09083, 5.12222;401.0;True
704;https://openalex.org/I170053871;Telia AB,;TeliaSonera (Sweden);59.2413134, 18.1064325;59.32938, 18.06871;10024.0;False
718;https://openalex.org/I23923803;University of Exeter;University of Exeter;51.40395, -0.63856;50.7236, -3.52751;215573.0;True
720;https://openalex.org/I4210144228;Institute of Child Health;Eunice Kennedy Shriver National Institute of Child Health and Human Development;;38.98067, -77.10026;;False
727;https://openalex.org/I80180929;Universidad de Murcia;Universidad de Murcia;37.6067581, -0.9826852;37.98704, -1.13004;44223.0;True
729;https://openalex.org/I4210089962;Synergo;synergo;47.3686498, 8.539182499999999;47.36667, 8.55;844.0;True
733;https://openalex.org/I2800016483;British Library;British Library;51.527552, -0.1301656;51.50853, -0.12574;2137.0;True
741;https://openalex.org/I887064364;UNIVERSITY OF AMSTERDAM;University of Amsterdam;52.3628138, 4.91086;52.37403, 4.88969;1903.0;True
749;https://openalex.org/I4387154260;Centre Technique Interprofessionnel des Fruits et Légumes;Centre Technique Interprofessionnel des Fruits et Légumes;48.8723731, 2.3451675;48.85341, 2.3488;2125.0;True
751;https://openalex.org/I173888879;SINTEF;SINTEF;63.4194554, 10.4022648;63.43049, 10.39506;1278.0;True
752;https://openalex.org/I4577782;TECHNISCHE UNIVERSITÄT BERLIN;Technische Universität Berlin;52.5127359, 13.3266462;52.52437, 13.41053;5821.0;True
754;https://openalex.org/I1322087612;ALCATEL;Alcatel Lucent (Germany);52.3407644, 4.873648;48.78232, 9.17702;498775.0;False
771;https://openalex.org/I4210108975;01 PLIROFORIKI;01 Pliroforiki (Greece);;37.98376, 23.72784;;False
772;https://openalex.org/I926574661;UNIVERSITÄT LEIPZIG;Leipzig University;51.0488275, 13.7584397;51.33962, 12.37129;101925.0;True
773;https://openalex.org/I4210146342;NEXUS;Nexus Clinical Research (Canada);53.3551688, -6.2642383;47.56494, -52.70931;3289121.0;False
775;https://openalex.org/I174458059;NATIONAL TECHNICAL UNIVERSITY OF ATHENS;National Technical University of Athens;;37.98376, 23.72784;;True
776;https://openalex.org/I1294671590;NATIONAL CENTRE FOR SCIENTIFIC RESEARCH;Centre National de la Recherche Scientifique;38.0474089, 23.7873039;48.85341, 2.3488;2095073.0;False
780;https://openalex.org/I4210148179;LAMBRAKIS FOUNDATION;Lambrakis Research Foundation;;37.98376, 23.72784;;False
783;https://openalex.org/I180437899;Universität Bremen;University of Bremen;53.1101047, 8.8565127;53.07582, 8.80717;5039.0;True
790;https://openalex.org/I4577782;Technische Universität Berlin;Technische Universität Berlin;52.5234141, 13.3229751;52.52437, 13.41053;5924.0;True
802;https://openalex.org/I193223587;Università degli Studi di Trento;University of Trento;45.8899451, 11.0325751;46.06787, 11.12108;20933.0;True
805;https://openalex.org/I174878644;UNIVERSITY OF PATRAS;University of Patras;38.249615, 21.734857;38.24444, 21.73444;577.0;True
806;https://openalex.org/I25217355;Università degli Studi di Pavia;University of Pavia;45.2078938, 9.1233217;45.19205, 9.15917;3316.0;True
812;https://openalex.org/I141596103;UNIVERSIDADE DE LISBOA;University of Lisbon;38.7541309, -9.1528188;38.71667, -9.13333;4495.0;True
814;https://openalex.org/I12093191;UNIVERSITY OF STIRLING;University of Stirling;;56.11903, -3.93682;;True
826;https://openalex.org/I32597200;UNIVERSITEIT GENT;Ghent University;51.01132, 3.7056544;51.05, 3.71667;4369.0;True
832;https://openalex.org/I63098007;Liverpool John Moores University;Liverpool John Moores University;53.4038446, -2.973154;53.41058, -2.97794;813.0;True
835;https://openalex.org/I200284239;UNIVERSIDAD DE SANTIAGO DE COMPOSTELA;Universidade de Santiago de Compostela;;42.88052, -8.54569;;True
837;https://openalex.org/I130828816;University of Leeds;University of Leeds;53.8023935, -1.5456339;53.79648, -1.54785;673.0;True
841;https://openalex.org/I4210098795;Metronix;Metronix (Germany);52.2391715, 10.4901862;52.26594, 10.52673;3879.0;False
845;https://openalex.org/I138689650;Università degli Studi di Padova;University of Padua;45.4093407, 11.8867794;45.40797, 11.88586;168.0;True
846;https://openalex.org/I196349391;Universität Ulm;Universität Ulm;54.1763563, 12.0742297;48.39841, 9.99155;658524.0;True
848;https://openalex.org/I205274468;TRINITY COLLEGE DUBLIN;Trinity College Dublin;53.3445881, -6.2598458;53.33306, -6.24889;1474.0;True
850;https://openalex.org/I68956291;MARTIN-LUTHER-UNIVERSITÄT HALLE-WITTENBERG;Martin Luther University Halle-Wittenberg;51.4978458, 11.9400358;51.48158, 11.97947;3275.0;True
852;https://openalex.org/I100066346;Universität Stuttgart;University of Stuttgart;48.7574483, 9.1479694;48.78232, 9.17702;3490.0;True
855;https://openalex.org/I109954829;AGRICULTURAL UNIVERSITY OF ATHENS;Agricultural University of Athens;;37.98376, 23.72784;;True
858;https://openalex.org/I159176309;UNIVERSITY OF HAMBURG;Universität Hamburg;53.5638809, 9.9899995;53.55073, 9.99302;1476.0;True
1061;https://openalex.org/I4210096097;Institut des Sciences Agronomiques;Institut des Sciences Agronomiques du Burundi;;-3.38193, 29.36142;;False
866;https://openalex.org/I913481162;WAGENINGEN UNIVERSITY;Wageningen University & Research;51.9664909, 5.6806076;51.97, 5.66667;1031.0;False
867;https://openalex.org/I884043246;Technische Universität Hamburg-Harburg;Hamburg University of Technology;;53.55073, 9.99302;;True
870;https://openalex.org/I200777214;NATIONAL AND KAPODISTRIAN UNIVERSITY OF ATHENS;National and Kapodistrian University of Athens;;37.98376, 23.72784;;True
871;https://openalex.org/I4210129570;Instituto Geográfico Nacional;Instituto Geográfico Nacional;40.446071, -3.7104831;40.4165, -3.70256;3356.0;True
872;https://openalex.org/I4210118731;NATIONAL OBSERVATORY OF ATHENS;National Observatory of Athens;;37.98376, 23.72784;;True
873;https://openalex.org/I121748325;Universidad Complutense de Madrid;Universidad Complutense de Madrid;40.4438117, -3.7271333;40.4165, -3.70256;3681.0;True
874;https://openalex.org/I142444530;UNIVERSITÀ DEGLI STUDI DI TRIESTE;University of Trieste;45.6583906, 13.8018422;45.64953, 13.77678;2183.0;True
876;https://openalex.org/I241749;University of Cambridge;University of Cambridge;52.2032328, 0.1223194;52.2, 0.11667;527.0;True
877;https://openalex.org/I194019607;University of Ioannina;University of Ioannina;39.6622031, 20.8504584;39.66486, 20.85189;320.0;True
878;https://openalex.org/I82284825;Cranfield University;Cranfield University;;52.06869, -0.60884;;True
879;https://openalex.org/I177064439;Université de Bourgogne;Université de Bourgogne;47.3221408, 5.0405327;47.31667, 5.01667;1899.0;True
882;https://openalex.org/I145872427;Katholieke Universiteit Nijmegen;Radboud University Nijmegen;51.8238108, 5.8692306;51.8425, 5.85278;2366.0;True
885;https://openalex.org/I129877168;UNIVERSITY OF OLDENBURG;Carl von Ossietzky Universität Oldenburg;53.1484642, 8.1823276;53.14118, 8.21467;2304.0;True
887;https://openalex.org/I28407311;UNIVERSITY OF MANCHESTER INSTITUTE OF SCIENCE AND TECHNOLOGY;University of Manchester;53.4757666, -2.235505;53.48095, -2.23743;590.0;True
888;https://openalex.org/I99412970;Royal Danish Academy of Fine Arts;Schools of Visual Arts, The Royal Danish Academy of Fine Arts;55.6878418, 12.5947798;55.67594, 12.56553;2261.0;False
889;https://openalex.org/I124601658;Università degli Studi di Parma;University of Parma;44.801485, 10.3279036;44.79935, 10.32618;274.0;True
891;https://openalex.org/I11983389;MANCHESTER METROPOLITAN UNIVERSITY;Manchester Metropolitan University;53.5002505, -2.1782332;53.48095, -2.23743;4466.0;True
892;https://openalex.org/I71999127;UNIVERSITY OF BARCELONA;Universitat de Barcelona;40.46366700000001, -3.74922;41.38879, 2.15899;506808.0;True
906;https://openalex.org/I4210102700;Ministère de la Culture;Ministère de la Culture;48.1113644, -1.6818049;48.85341, 2.3488;308281.0;True
1062;https://openalex.org/I208899625;Université du Burundi;Université du Burundi;;-3.38193, 29.36142;;True
915;https://openalex.org/I2800512269;ROYAL TROPICAL INSTITUTE;Royal Tropical Institute;52.362752, 4.9198916;52.37403, 4.88969;2404.0;True
917;https://openalex.org/I83558840;UNIVERSIDADE NOVA DE LISBOA;Universidade Nova de Lisboa;38.7010434, -9.1818708;38.71667, -9.13333;4556.0;True
918;https://openalex.org/I16391192;TEL AVIV UNIVERSITY;Tel Aviv University;32.107476, 34.795951;32.08088, 34.78057;3293.0;True
919;https://openalex.org/I53210213;UNIVERSITY OF ISTANBUL;Istanbul Commerce University;41.01534789999999, 28.7314618;41.01384, 28.94966;18308.0;False
920;https://openalex.org/I194839184;Liverpool School of Tropical Medicine;Liverpool School of Tropical Medicine;53.408841, -2.9704431;53.41058, -2.97794;533.0;True
928;https://openalex.org/I139325414;Université du Centre;University of Central Oklahoma;35.8280796, 10.6250443;35.65283, -97.4781;9135327.0;False
932;https://openalex.org/I4210131959;National Research Centre;National Research Centre;30.0493493, 31.2613359;30.06263, 31.24967;1855.0;True
933;https://openalex.org/I93860229;POLYTECHNIC OF MILAN;Politecnico di Milano;45.4775209, 9.2267437;45.46427, 9.18951;3256.0;False
934;https://openalex.org/I47508984;IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE;Imperial College London;51.499764, -0.1744771;51.50853, -0.12574;3511.0;True
935;https://openalex.org/I174458059;National Technical University of Athens;National Technical University of Athens;;37.98376, 23.72784;;True
936;https://openalex.org/I887968799;Rheinisch-Westfälische Technische Hochschule Aachen;RWTH Aachen University;;50.77664, 6.08342;;True
937;https://openalex.org/I182534213;UNIVERSITY OF PORTO;Universidade do Porto;41.1772523, -8.5997328;41.14961, -8.61099;3215.0;True
939;https://openalex.org/I91080651;INTERNATIONAL CENTRE FOR GENETIC ENGINEERING AND BIOTECHNOLOGY;International Centre for Genetic Engineering and Biotechnology;45.6467376, 13.8377332;45.64953, 13.77678;4748.0;True
941;https://openalex.org/I157536573;Institut Pasteur;Institut Pasteur;44.8566505, 0.4951418;48.85341, 2.3488;466197.0;True
942;https://openalex.org/I43439940;UNIVERSITY OF SOUTHAMPTON;University of Southampton;50.9301638, -1.3969605;50.90395, -1.40428;2960.0;True
943;https://openalex.org/I134820265;Consejo Superior de Investigaciones Científicas;Consejo Superior de Investigaciones Científicas;40.443008, -3.6848391;40.4165, -3.70256;3307.0;True
944;https://openalex.org/I4210162667;UNIVERSITY OF WALES CARDIFF;University of Wales Institute Cardiff;;1.28967, 103.85007;;False
945;https://openalex.org/I887064364;Universiteit van Amsterdam;University of Amsterdam;52.3646823, 4.9133941;52.37403, 4.88969;1916.0;True
946;https://openalex.org/I39343248;Humboldt-Universität zu Berlin;Humboldt-Universität zu Berlin;53.1917557, 13.1437632;52.52437, 13.41053;76340.0;True
947;https://openalex.org/I124055696;Københavns Universitet;University of Copenhagen;55.664077, 12.5852117;55.67594, 12.56553;1806.0;True
948;https://openalex.org/I4210140326;CENTRE FOR ECONOMIC POLICY RESEARCH;Centre for Economic Policy Research;51.5265303, -0.1001065;51.50853, -0.12574;2674.0;True
953;https://openalex.org/I909854389;London School of Economics and Political Science;London School of Economics and Political Science;51.5139593, -0.1165858;51.50853, -0.12574;875.0;True
957;https://openalex.org/I146655781;UNIVERSITY OF LIVERPOOL;University of Liverpool;53.4083714, -2.9915726;53.41058, -2.97794;936.0;True
962;https://openalex.org/I157536573;INSTITUT PASTEUR;Institut Pasteur;44.8566505, 0.4951418;48.85341, 2.3488;466197.0;True
963;https://openalex.org/I131729948;Università degli Studi di Salerno;University of Salerno;40.7731935, 14.7965608;40.77175, 14.79454;234.0;True
967;https://openalex.org/I187279525;Dairy Research Institute;National Dairy Research Institute;49.3983854, 14.6866382;29.69197, 76.98448;5591995.0;False
969;https://openalex.org/I4210156025;Institute of Experimental Botany;Czech Academy of Sciences, Institute of Experimental Botany;50.101569, 14.3688497;50.08804, 14.42076;3997.0;False
971;https://openalex.org/I21250087;Charles University;Charles University;50.4099417, 14.9159536;50.08804, 14.42076;50209.0;True
972;https://openalex.org/I21449261;University Masaryk;Masaryk University;49.2073966, 16.6019294;49.19522, 16.60796;1423.0;False
979;https://openalex.org/I4210085985;Syndicat des Sélectionneurs Avicoles et Aquacoles Français;Syndicat des Sélectionneurs Avicoles et Aquacoles Français;48.8554062, 2.3181863;47.54499, 0.74623;186553.0;True
980;https://openalex.org/I1305948331;Federal Institute for Geosciences and Natural Resources;Federal Institute for Geosciences and Natural Resources;52.404002, 9.8237387;52.37052, 9.73322;7183.0;True
981;https://openalex.org/I4387153685;DUBLIN INSTITUTE OF TECHNOLOGY;Dublin Institute of Technology;53.3377351, -6.2674973;53.33306, -6.24889;1340.0;True
984;https://openalex.org/I158333966;Technical University of Cluj-Napoca;Technical University of Cluj-Napoca;;46.76667, 23.6;;True
987;https://openalex.org/I7882870;UNIVERSITY OF GLASGOW;University of Glasgow;55.8725844, -4.2899398;55.86515, -4.25763;2179.0;True
989;https://openalex.org/I123044942;AUTONOMOUS UNIVERSITY OF BARCELONA;Universitat Autònoma de Barcelona;;41.49109, 2.14079;;True
990;https://openalex.org/I74788687;COMENIUS UNIVERSITY;Comenius University Bratislava;48.1568231, 17.0766103;48.14816, 17.10674;2434.0;False
992;https://openalex.org/I4210107558;Consorzio Pisa Ricerche;Consorzio Pisa Ricerche;43.7123352, 10.3998555;43.70853, 10.4036;519.0;True
995;https://openalex.org/I4210147660;Bibliothèque Nationale de France;Bibliothèque Nationale de France;48.8670298, 2.3391376;48.85341, 2.3488;1671.0;True
996;https://openalex.org/I4210097834;Irst;Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori;46.0652017, 11.1519985;44.12775, 12.0626;226978.0;False
1003;https://openalex.org/I1323185340;British Council;British Council;55.378051, -3.435973;51.50853, -0.12574;482774.0;True
1004;https://openalex.org/I1336375059;GOETHE INSTITUTE;Goethe Institute;38.9108325, -75.52766989999999;51.50853, -0.12574;5798104.0;True
1006;https://openalex.org/I4387155212;University of Can Tho;Can Tho University of Medicine and Pharmacy;;10.03711, 105.78825;;False
1008;https://openalex.org/I4210099004;Guangdong Academy of Agricultural Sciences;Guangdong Academy of Agricultural Sciences;;25.25104, 113.48015;;True
1010;https://openalex.org/I27895137;Faculté Universitaire des Sciences Agronomiques de Gembloux;Gembloux Agro-Bio Tech;50.5620121, 4.7015487;50.56149, 4.69889;197.0;True
1014;https://openalex.org/I13115107;University of Alexandria;Louisiana State University of Alexandria;30.0946999, 31.3391924;31.31129, -92.44514;10969723.0;False
1016;https://openalex.org/I4210117654;Veterinary Research Laboratory;Central Veterinary Research Laboratory;54.598874, -5.816107;25.07725, 55.30927;5916957.0;False
1017;https://openalex.org/I4210089393;Pan American Health Organisation;World Health Organization Regional Office for the Americas;17.9583271, -76.9134861;38.89511, -77.03637;2328094.0;False
1018;https://openalex.org/I2800512269;Koninklijk Instituut voor de Tropen;Royal Tropical Institute;52.3624364, 4.9193285;52.37403, 4.88969;2390.0;True
1019;https://openalex.org/I4210098521;Usmanu Danfodiyo University Sokoto;Usmanu Danfodiyo University Teaching Hospital, Sokoto;13.1274309, 5.204612;13.06269, 5.24322;8325.0;False
1022;https://openalex.org/I4210089966;LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE;London School of Hygiene & Tropical Medicine;;51.50853, -0.12574;;False
1023;https://openalex.org/I4210094393;African Medical and Research Foundation;Amref Health Africa;-6.822921, 39.269661;-1.28333, 36.81667;673344.0;True
1024;https://openalex.org/I78281549;INSTITUTE OF TROPICAL MEDICINE PRINCE LEOPOLD;Instituut voor Tropische Geneeskunde;51.2152069, 4.398748;51.22047, 4.40026;595.0;False
1026;https://openalex.org/I180664298;Federal University of Technology;Federal University of Technology;9.2034963, 12.4953899;7.25256, 5.19312;832332.0;True
1029;https://openalex.org/I127110123;Universidade Estadual de Londrina;Universidade Estadual de Londrina;;-23.31028, -51.16278;;True
1032;https://openalex.org/I80180929;UNIVERSIDAD DE MURCIA;Universidad de Murcia;37.9822519, -1.1270716;37.98704, -1.13004;593.0;True
1033;https://openalex.org/I4210148199;KENYA FORESTRY RESEARCH INSTITUTE;Kenya Forestry Research Institute;-1.2920659, 36.8219462;-1.28333, 36.81667;1135.0;True
1036;https://openalex.org/I137902535;North Carolina State University;North Carolina State University;-12.0850681, -76.9853666;35.7721, -78.63861;5324311.0;True
