institution_id;institution_name;search_result_name;institution_geolocation;dist (m);source
8991;HOSPITAL ZONAL ESPECIALIZADO DE AGUDOS Y CRONICOS DR. CETRÁNGOLO;Italia 1750;-34.521863, -58.489974;;Mapbox
8992;PRINS LEOPOLD INSTITUUT VOOR TROPISCHE GENEESKUNDE;Nationalestraat 155;51.212417, 4.397712;;Mapbox
8993;STATE STENDE PLANT BREEDING STATION;Stende;57.146454, 22.535368;;Mapbox
8999;FEDERAL PUBLIC PLANNING SERVICE - SCIENCE POLICY;Rue De La Science - Wetenschapsstraat 8;50.841472, 4.370641;;Mapbox
9003;CABI BIOSCIENCE UK CENTRE;Bakeham Lane;51.421007, -0.568333;;Mapbox
9006;WORLD FEDERATIONS FOR CULTURE COLLECTIONS;Kil 24;51.08469, 4.034923;;Mapbox
9008;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;Avenida Universitaria;-12.088747, -77.084738;;Mapbox
9011;COMITE DE LIAISON DE L'AGRUMICULTURE MEDITERANEENNE;Calle San Francisco De Sales;40.489337, -3.966555;;Mapbox
9012;PROGRAMA MADEIRA-MED - DIRECCAO REGIONAL DE AGRICULTURA, DSIA;Estr Eng Abel Vieira 262;32.671696, -16.847428;;Mapbox
9013;INSECTA LTD;90 London Road;51.52823, 0.01978;;Mapbox
9014;CITRUS MARKETING BOARD OF ISRAEL;Bet Dagan;32.00272, 34.831657;;Mapbox
9018;STICHTINGNUFFIC, NEDERLANDSE ORGANISATIE VOOR INTERNATIONALE SAMENWERKING IN HET HOGER ONDERWIJS EN ONDERZOEK;Kortenaerkade 11;52.083564, 4.302541;;Mapbox
9023;Association pour la Protection de l'enfant de la Guerre;Beirut;33.89625, 35.477367;;Mapbox
9027;Centre Européen de Médecine de Catastrophe;San Marino;43.9364, 12.446699;;Mapbox
9031;UNIVERSITY OF JORDAN, FACULTY OF AGRICULTURE;Amman;31.952248, 35.932407;;Mapbox
9033;CUKUROVA UNIVERSITY, FACULTY OF AGRICULTURE;Adana;36.98583, 35.325283;;Mapbox
9037;PETRA NATIONAL TRUST;Amman;31.952248, 35.932407;;Mapbox
9039;VIA MARIS INC.;Ramallah;31.904568, 35.201946;;Mapbox
9040;NATIONAL CENTER FOR DOCUMENTATION OF CULTURAL AND NATURAL HERITAGE;Smarh Alley;29.997517, 31.201486;;Mapbox
9043;UNIVERSITÉ DES SCIENCES ET DE LA TECHNOLGIE D'ORAN - MOHAMED BOUDIAF;Oran;35.701992, -0.642955;;Mapbox
9044;SIDATA INFORMATION & COMMUNICATION SYSTEMS LTD.;Gaza;31.512442, 34.457165;;Mapbox
9047;NATIONAL BANK OF GREECE CULTURAL FOUNDATION;3 Highway P;39.200669, -90.737103;;Mapbox
9048;NATIONAL CENTRE FOR DOCUMENTATION OF CULTURAL AND NATURAL HERITAGE;Smarh Alley;29.997517, 31.201486;;Mapbox
9051;THE UNIVERSITY OF BALAMAND;Koura District;34.299377, 35.81601;;Mapbox
9052;PALESTINIAN HYDROLOGY GROUP FOR WATER AND ENVIRONMENTAL RESOURCES DEVELOPMENT.;Ramallah;31.904568, 35.201946;;Mapbox
9053;UNIVERSITY OF CADI AYYAD- SEMLALIA;Moulay Abdallah;33.193825, -8.589992;;Mapbox
9054;LATVIAN VALSTS KOKSNES KIMIJAS INSTITUTS (LATVIAN STATE INSTITUTE OF WOOD CHEMISTRY);Dzērbenes Iela;56.978178, 24.192985;;Mapbox
9055;EVER CROP IRRIGATION LTD.;Christchurch Road;50.838539, -1.783742;;Mapbox
9056;OFFICE REGIONAL DE MISE EN VALEUR AGRICOLE DE HAOUZ DE MARRAKECH;Ouarzazate;30.921404, -6.914479;;Mapbox
9058;INTERNATIONAL CENTRE FOR SCIENCE AND HIGH TECHNOLOGY;Padriciano 99;45.65737, 13.82981;;Mapbox
9059;CENTRE FOR ENVIRONMENT & DEVELOPMENT FOR THE ARAB REGION & EUROPE;Bahiry Alley 2;30.085812, 31.277053;;Mapbox
9060;ENSINO, INVESTIGAÇÃO E ADMINISTRAÇÃO S.A. / UNIVERSIDADE ATLÂNTICA;Rua Da Fábrica Da Pólvora De Barcarena;38.739945, -9.286473;;Mapbox
9061;LABORATORY OF RADIO-ANALYSIS AND ENVIRONMENT OF NATIONAL ENGINEER SCHOOL OF SFAX;Sfax;34.739799, 10.760002;;Mapbox
9062;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DIRECTION RÉGIONALE CÔTE D'AZUR N°20;250 Avenue Albert Einstein;43.605353, 3.902453;;Mapbox
9063;DOKUZ EYLUL UNIVERSITY, WATER RESOURCES MANAGEMENT RESEARCH & APPLICATION CENTER;Buca;38.372204, 27.193077;;Mapbox
9064;CENTRO INTERDIPARTIMENTALE IDEAS/CESD UNIVERSITY OF VENICE;Santa Croce;45.438525, 12.321985;;Mapbox
9065;MEDIAS-FRANCE;18 Avenue Édouard Belin;43.56191, 1.481486;;Mapbox
9066;FUNDATIA PENTRU TEHNOLOGIA INFORMATIEI APLICATA IN MEDIU, AGRICULTURA SI SCHIMBARI GLOBALE;Strada Sfinții Voievozi 6;44.446054, 26.084311;;Mapbox
9067;ASSOCIATION DE RECHERCHE SUR LE CLIMAT ET L'ENVIRONNEMENT';Oran;35.701992, -0.642955;;Mapbox
9068;PRIORITY ACTIONS PROGRAMME / REGIONAL ACTIVITY CENTRE;Kraj Sv. Ivana 11;43.50827, 16.440043;;Mapbox
9069;CENTRE INTERNATIONAL DE HAUTES ETUDES AGRONOMIQUES MEDITERRANEENNES ISTITUTO AGRONOMICO MEDITERRANEO OF BARI;Via Ceglie 9;41.043447, 16.88085;;Mapbox
9070;UNIVERISTY OF ZAGREB - FACULTY OF FOOD TECHNOLOGY AND BIOTECHNOLOGY;Pierottijeva Ulica 6;45.807106, 15.963918;;Mapbox
9071;MIHAILO PUPIN INSTITUTE;Volgina 15;44.807135, 20.507179;;Mapbox
9072;UNIVERSITY OF BANJA LUKA - FACULTY OF AGRICULTURE;Stepe Stepanovića;44.291158, 17.081506;;Mapbox
9078;THE NATIONAL RESEARCH INSTITUTE FOR FAMILY PLANNING;Beijing;39.906217, 116.391276;;Mapbox
9079;THE HENAN PROVINCIAL RESEARCH INSTITUTE FOR FAMILY PLANNING.;Zhengzhou;34.753852, 113.667951;;Mapbox
9080;GHENT UNIVERSITY - ICRH;Sint-Pietersnieuwstraat 25;51.047335, 3.728187;;Mapbox
9081;SHANGHAI DA CHENG INSTITUTE OF HEALTH;Shanghai;31.232276, 121.469207;;Mapbox
9082;AMSTERDAM SCHOOL FOR SOCIAL SCIENCE RESEARCH/UNIVERSITEIT VAN AMSTERDAM;Spui 21;52.368604, 4.890193;;Mapbox
9086;ISTITUTO DI STUDI PER L'INTEGRAZIONE DEI SISTEMI;Via Flaminia 21;41.912848, 12.475424;;Mapbox
9092;UMWELTFORSCHUNGSZENTRUM LEIPZIG - HALLE GMBH;Permoserstraße 15;51.351727, 12.428915;;Mapbox
9097;INSTITUTE OF ECOLOGY AND BOTANY OF THE HUNGARIAN ACADEMY OF SCIENCES;Alkotmány Utca 2-4;47.707622, 19.236592;;Mapbox
9099;AT-BRISTOL LTD;University of Bristol;51.45523, -2.59665;;OpenAlexNormalized
9108;UNIVERSIDAD DE ALMERIA;Calle De San Urbano;36.840727, -2.406117;;Mapbox
9115;SOUTH PACIFIC APPLIED GEOSCIENCE COMMISSION;Suva;-18.135982, 178.442814;;Mapbox
9119;V.L.LL'ICHEV PACIFIC OCEANOLOGICAL INSTITUTE;Baltiyskaya Street 43;55.866603, 49.064591;;Mapbox
9120;SERVICIO HIDROGRAFICO Y OCEANOGRAFICO DE LA ARMADA;Playa Ancha 232;-33.031636, -71.634556;;Mapbox
9121;IMPERIAL COLLEGE FOR SCIENCE, TECHNOLOGY AND MEDICINE;Kensington Avenue;51.5423, 0.054524;;Mapbox
9130;STAP - REPARAÇAO, CONSOLIDAÇAO E MODIFICAÇAO DE ESTRUTURAS, S.A.;Rua Marquês De Fronteira;38.693658, -9.297621;;Mapbox
9140;ALGOSYSTEMS S.A.;Ave;41.99224, -90.741153;;Mapbox
9151;CENTRE INTERNACIONAL DE METODES NUMERICS EN ENGINYERIA;Carrer Del Gran Capità;41.388948, 2.108653;;Mapbox
