project_id,minority_qid,group_name_en,rule,matched_text,title
10708957730429935564,Q125564,Manx people,R1,many people,Digitale Slaapcoach
10714734392391060819,Q125564,Manx people,R1,many people,READ
10741453036826167327,Q125564,Manx people,R1,many people,A Clinically Oriented Antimicrobial Resistance Surveillance Network (ACORN)
10748789350471266699,Q125564,Manx people,R1,many people,"Clinical, genetic and immune determinants of drug immunogenicity in psoriasis"
10752359114306320438,Q125564,Manx people,R1,many people,Bodily Electricity in Nineteenth-century Scientific Culture
10755879590926021539,Q7325,Jewish people,R1,the news,"CoMMiTTEd - Covid, Migrants and Minorities in Teacher Education: A Fake News Observatory to promote "
10757944853260763920,Q48199,Sámi people,R2,Same,SWE-2010-41 Recognition and Homosexuality: The Socio-Cultural Status of Same-Sex Relations in India 
10761440122858500643,Q125564,Manx people,R1,many people,Identification of the palliative care needs of home-based people with end-stage dementia
10763349871772335412,Q7325,Jewish people,R1,the news,Physical and Transition Climate Risks: Implications for Investors
10769494169039803209,Q125564,Manx people,R1,many people,Time travel: the world we want in 2121
10771637834393621772,Q125564,Manx people,R1,many people,"Immobility, citizenship and belonging in London and S&atilde;o Paulo"
10775224967022018693,Q125564,Manx people,R1,many people,Prevention of sewer blockages and water utility debt using predictive analytics and behavioural scie
10787890702959581111,Q125564,Manx people,R1,many people,The Commission has decided to initiate the procedure laid down in Article 108 (3) of the Treaty.
10792088119892670932,Q208551,Laz people,R1,lao people,Governing climate change? Climate change adaptation policies and local resilience in Cambodia and La
10796928074313272276,Q125564,Manx people,R1,many people,Ferroelectric Vertical Low energy Low latency low volume Modules fOr Neural network Transformers In 
10809629656813093992,Q125564,Manx people,R1,many people,North Manchester Education and Community Astronomy centre.
10817701046915166236,Q125564,Manx people,R1,many people,Iron Biogeochemistry in the High Latitude North Atlantic
10819022051935025428,Q125564,Manx people,R1,many people,Listen to my story - European History on school radio
10824606072101747017,Q125564,Manx people,R1,many people,ENABLING BUILD OF DIGITAL HEALTH APPS AGAINST REGULATORY STANDARDS FOR MEDICAL USE
10825893044591354815,Q48199,Sámi people,R2,Same,AI-driven Industrial Efficiency and Energy Optimization for Industrial Machinery
10836495283923918142,Q2656122,Dom people,R1,do people,How do people make uncertain predictions? Exemplar-based and category-based approaches to inductive 
10847712707665179888,Q48199,Sámi people,R1,same people,Astronomy in old and new media : the Sky at Night on demand
10854775806702786222,Q125564,Manx people,R1,many people,Developing Competences for Democratic Culture through Neo-Socratic dialogue
10868034459898866405,Q125564,Manx people,R1,many people,The prohibition against inadequate accessibility - legal opportunities and limitations regarding an 
10882073051825329929,Q7325,Jewish people,R1,the news,"CAPTURED: Journalism Captured by Platforms? Investigating Platform Power, Media Capture, and Journal"
10884848044664818253,Q125564,Manx people,R1,many people,"Life Events, Internet Usage, and Well-Being: A Study of the Integration of the Internet in Everyday "
10901545526705869327,Q125564,Manx people,R1,many people,"""To train an 'eco-citizen' of the world, capable of taking care of himself, others and the planet""."
10905206011431413620,Q125564,Manx people,R1,many people,"Market introduction of an innovative wearable device, consisting of a novel running shoe with embedd"
10905453170794467557,Q7325,Jewish people,R1,the news,Social Economy Entrepreneurship Development Skills 2
10906883984601839012,Q125564,Manx people,R1,many people,Dynamic depth control for precision destoning in fields for vegetables
10906943224723739251,Q125564,Manx people,R1,many people,Cardiac Booster
10915674802597735031,Q125564,Manx people,R1,many people,Better Environment Better Future
10916075452337436248,Q48199,Sámi people,R2,Same,Minority Stress and Mental Health among Same-Sex Couples
10921248775729340506,Q7325,Jewish people,R1,the news,Transparency of Lobbying and Political Influence in the News Media
10932675628229926608,Q7325,Jewish people,R1,the news,"Critical edition of Antoine Galland's *Journal 1708-1715 *, Biblioth&egrave;que nationale de France,"
10934296845119864399,Q7325,Jewish people,R1,the jets,Midlatitude circulation trends and the efficiency of poleward heat transport in the upper tropospher
10967287203030670940,Q7325,Jewish people,R1,the news,News that matters: Curiosity for and by young people in Groningen
10969006457528978550,Q2656122,Dom people,R1,do people,Biases in prospective learning and dynamic choice
10970825243813528277,Q7325,Jewish people,R1,the news,ROLES OF THE NEWS MEDIA IN KNOWLEDGE DISSEMINATION AROUND NUTRITIOUS DIET
10979546415493649330,Q48199,Sámi people,R2,Same,Accelerating quantum algorithms using microwave-driven multi-qubit logic
10982287311309614453,Q125564,Manx people,R1,many people,Multifunctional Agriculture - Rural Education for Action
11003343712928197600,Q208551,Laz people,R1,lay people,Creative Experimentations for Interdisciplinary Collaboration
11004613757047824712,Q125564,Manx people,R1,many people,Molecular role of metal-induced complement protein aggregation in age-related macular degeneration
11005193515843064182,Q125564,Manx people,R1,many people,Gastroduodenal motility and glycaemic control in diabetes mellitus
11026844230958238596,Q7325,Jewish people,R1,the jets,Unraveling the magnetic field structure and emission mechanisms in relativistic jets across all scal
11037838360561787907,Q7325,Jewish people,R1,the news,Essays on Incidental News Consumption on Social Media Platforms
11045901452195752924,Q7325,Jewish people,R1,the news,Democracy dies in darkness without Official Data.
11048191550516633430,Q48199,Sámi people,R2,Same,coRNAucopia - A Method to Deliver Multiple bNAbs in the Same RNA
11050704544076321176,Q125564,Manx people,R1,many people,"Forest bites: immigrants' views on forests, ticks and climate change"
11063486181418828826,Q125564,Manx people,R1,many people,Economic Growth and Economic Performance Over The Long Run: Frontier Research in Economic and Social
11065603956473311413,Q7325,Jewish people,R1,the jaws,Pathophysiologic mechanisms during initiation of medication related osteonecrosis of the jaws
11074352948131386273,Q125564,Manx people,R1,many people,Physical and mental health multimorbidity across the lifespan (LIfespaN multimorbidity research Coll
11080473927253250402,Q48199,Sámi people,R1,same people,Alcohol Policy Interventions in Scotland and England: APISE
11082337254803837635,Q125564,Manx people,R1,many people,EIFAY: Erasmus + Incubator: Factory of Active Youth
11083097680006920025,Q125564,Manx people,R1,many people,Risk Measures for MDPs
11096302657204794828,Q125564,Manx people,R1,many people,Business development together with the customers
11110531652318962416,Q125564,Manx people,R1,many people,MECHANISMS OF PATHOLOGY AND NEW THERAPEUTIC OPTIONS FOR GAUCHER DISEASE AND OTHER LIPIDOSES
11121831325458446272,Q7325,Jewish people,R1,the news,comparative analysis of the news coverage of HIV/AIDS - Master of Communication Sciences
11137267033988566106,Q125564,Manx people,R1,many people,Tracking toxins in venomous Vermes: comparative venomics of polychaete annelids
11137267033988566106,Q208551,Laz people,R1,lay people,Tracking toxins in venomous Vermes: comparative venomics of polychaete annelids
11159626909477626003,Q125564,Manx people,R1,many people,TOURISTABLE
11161025509009173553,Q7325,Jewish people,R1,the news,Generic Visuals in the News: the role of stock photos and simple data visualizations in assembling p
11167349118811777399,Q125564,Manx people,R1,many people,Arts and People with disabilities - cooperative digital working for inclusion during the pandemic
11182464837273031260,Q2656122,Dom people,R1,do people,Living Multiculture: the new geographies of ethnic diversity and the changing formations of multicul
11189791356138412671,Q125564,Manx people,R1,many people,Sustainable and Inclusive Wireless
11193974761340265122,Q125564,Manx people,R1,many people,An automated external defibrillator (AED) help save the lives
11193974761340265122,Q48199,Sámi people,R2,Same,An automated external defibrillator (AED) help save the lives
11194409635547224645,Q7325,Jewish people,R1,the news,"""""""The war to end all wars? The First World War in a European theatre of peace"""""""
11211756563869072686,Q125564,Manx people,R1,many people,Back To The Future 2.0
11225370899598614795,Q125564,Manx people,R1,many people,Pre-symptomatic asymptomatic MonkEypox (PRIME) study
11226055463247084274,Q125564,Manx people,R1,many people,GCRF-Crick African Network
11228254723227018277,Q125564,Manx people,R1,many people,GMP manufacture and Phase I clinical trial of a thermostable single-dose rabies vaccine for pre-expo
11231883334183675497,Q125564,Manx people,R1,many people,The Cosmology of the Early and Late Universe
11238835748832837805,Q7325,Jewish people,R1,the jets,"Linkage Infrastructure, Equipment and Facilities - Grant ID: LE180100166"
11239270417486900372,Q125564,Manx people,R1,many people,Industrial introduction courses 2D materials
11240369375712661280,Q7325,Jewish people,R1,the news,Enhancing Constructive Journalism on Social Media through Dialogue based Story-telling
11243091436723616923,Q125564,Manx people,R1,many people,Survey data quality in panel surveys: trade-offs between nonresponse and measurement errors
11246567281409912708,Q7325,Jewish people,R1,the jaws,Defining the transcriptome in Osteonecrosis of the Jaws
11249335323661246760,Q7325,Jewish people,R1,the news,Shift Thought - Quantitative News Integrator
11253081229612425951,Q125564,Manx people,R1,many people,Opinioneer Enhancements
11264732671008769168,Q125564,Manx people,R1,many people,"Culture, coexistence and language through STEM for a boundless future"
11269308244897319891,Q125564,Manx people,R1,many people,Between yesterday and tomorrow
11270594786243416159,Q125564,Manx people,R1,many people,It depends: Exploring the role of context in subjective experiences of social media-enabled harms
11272102928741946140,Q125564,Manx people,R1,many people,Making up disability? Disability benefit legislation and disability identity formation in cases of t
11276329517240847297,Q7325,Jewish people,R1,the news,Online Educational Escape Rooms to Re-engage ESLs and NEETs
11279440529736452205,Q125564,Manx people,R1,many people,Temporary Pacing Leads - Scoping and Mitigating Environmental Impact
11284808566155447281,Q7325,Jewish people,R1,the news,Birmingham Experimental Particle Physics Consolidated Grant 2022-25
11291742521279582058,Q125564,Manx people,R1,many people,Does the metabolic syndrome impair recovery from traumatic brain injury: a prospective neuroimaging 
11292529236577784066,Q415693,Akan people,R1,aian people,Community-engaged Research Toward Precision Medicine with AIAN People
11320178966827218524,Q125564,Manx people,R1,many people,"Promoting Effective Intentions: Volitional Scaffolding, Implementation Intentions, and Bedtime Procr"
11330050790936623898,Q125564,Manx people,R1,many people,AISD-ADVANCED INTELLIGENT SOUND DOSIMETER
11331642402837224274,Q2656122,Dom people,R1,do people,Food riots and food rights: the moral and political economy of accountability for hunger
11332518532887341921,Q125564,Manx people,R1,many people,B-FIT: Improving the use of training in the home environment for people with muscular diseases
11334286165756195725,Q125564,Manx people,R1,many people,Care chain for addicts - from cost to strength in society
11334811839404022908,Q2656122,Dom people,R1,do people,A multi-cultural comparative study into the influence national level variations have on desistance f
11335819756327901474,Q125564,Manx people,R1,many people,Using nanostructured biomaterials and stem cells to repair spinal cord injuries
11335822799995035055,Q7325,Jewish people,R1,the news,Youth Radio - Connecting the Rural Areas!
11364186918280664323,Q48199,Sámi people,R1,same people,Lifestyle behavior in midlife: The impact on individual health versus societal healthcare expenditur
11364299671189226494,Q125564,Manx people,R1,many people,Seeing clearly: examining the consequences of glaucoma for the human brain
11365251318449112915,Q125564,Manx people,R1,many people,Aphasia is more than a language impairment - cross-sectorial and cross-disciplinary psychosocial car
11371021759338962464,Q125564,Manx people,R1,many people,Frontal cortical interactions during decision-making and social valuation
11374814123259097631,Q2656122,Dom people,R1,do people,Dynamic position sense
11377686853890651813,Q125564,Manx people,R1,many people,"Building States, Empowering Citizens: Rethinking intervention as politics of improvement"
11377686853890651813,Q7325,Jewish people,R1,the news,"Building States, Empowering Citizens: Rethinking intervention as politics of improvement"
11385683827012634503,Q7325,Jewish people,R1,the ews,Development of Trabectedin Analogs that Target the EWS-FLI1 Transcription Factor
11388621161459040756,Q125564,Manx people,R1,many people,Monomeric C-reactive protein as pathogenic factor and therapeutic target in athero-thrombotic diseas
11390578242556104526,Q125564,Manx people,R1,many people,Tracing stem cell lineages in human epithelial tissues
11391831019977698994,Q125564,Manx people,R1,many people,Urban oxidising capacity measurements using inert and reactive tracers
11404030097934478391,Q125564,Manx people,R1,many people,Systems analysis and modelling of service provision on a constrained planet
11421188234165442124,Q125564,Manx people,R1,many people,New Automated Tunnel Examination System (NATES)
11452293998163618965,Q125564,Manx people,R1,many people,A Zero-Carbon Transport for post-COVID needs
11452864306001579083,Q208551,Laz people,R1,lay people,"Investigating the design,implementation and impacts of an mHealth based educational video training p"
11455796168038791061,Q125564,Manx people,R1,many people,An international collaboration to explore person centred approaches to dementia and the role of rela
11462050379917889330,Q2656122,Dom people,R1,do people,Planning for segregation? Social and Ethnic Separatism in the Swedish City
11471598235330186932,Q125564,Manx people,R1,many people,Acquiring place BRANDing competences at work through continuing VET to increase the attractiveness o
11478297270240260700,Q125564,Manx people,R1,many people,GREEN FUTURE: Analysying the impact of COVID 19 in rural areas to identify new business opportunitie
11487298982758830669,Q63884107,Asia Minor Greeks,R1,asia minor greek,Funerary Law and the Protection of Graves in Greco-Roman Southwestern Asia Minor
11493503524340198659,Q125564,Manx people,R1,many people,Compassion for the Loss of Corona
11495363175008591926,Q208551,Laz people,R1,lay people,Communicating Science: John Maynard Smith and Evolutionary Biology in Post-War Britain
11499372610002305701,Q125564,Manx people,R1,many people,Convective-Scale Impacts of Deforestation on Amazonian Rainfall
11504587298138813264,Q7325,Jewish people,R1,the news,How can design add value to the satellite and space sector driving the Industrial Strategy ?
11537805662203466916,Q125564,Manx people,R1,many people,Through Museum Walls to Digital World
11545037666942766565,Q125564,Manx people,R1,many people,Understanding Saving in Europe
11551355613473430974,Q125564,Manx people,R1,many people,Mechanistic studies of opioid-induced exacerbation of chronic pain responses
11551541018057482266,Q125564,Manx people,R1,many people,Are some languages better than others?
11551806830206773992,Q7325,Jewish people,R1,the ews,Dissecting the mechanism of Wnt signal transduction using chemical probes
11559818725130696390,Q125564,Manx people,R1,many people,"Completion of book for CUP 'Theatres in Twentieth Century Britain: Industry, Art and Empire'"
11566289079225138405,Q125564,Manx people,R1,many people,Structural brain correlates of an operationally defined high-risk phenotype for schizophrenia: a pop
11588005466042711880,Q125564,Manx people,R1,many people,Trial to Evaluate Anti-fibrinolytic Therapy in Thrombocytopenia (TREATT)
11589607493740336665,Q2656122,Dom people,R1,do people,Aging as a Human Condition (bevilget kr. 8.779.496)
11602974247858764296,Q7325,Jewish people,R5,hebrew,European Researchers' Night Israel 2020
11603475751053653498,Q125564,Manx people,R1,many people,Let's read again
11621991652537070347,Q125564,Manx people,R1,many people,SCREENswitch: Switchable Opacity Patient Isolation Systems
11623192487414187671,Q125564,Manx people,R1,many people,Computational models of innate immune response to respiratory pathogens
11627545745984551118,Q846578,Svan people,R1,scan people,Realising the potential of magnetoencephalography (MEG) using Optically Pumped Magnetometers (OPMs)
11631571209590175827,Q208551,Laz people,R1,lay people,How do lay people understand the risk of developing cancer? A qualitative study using grounded theor
11646445477384709477,Q48199,Sámi people,R2,Same,Queer Narratives: Intimate and Social Lives of Women with Same-Sex Sexual Attractions in Tampere 197
11673128790971909074,Q125564,Manx people,R1,many people,Machine Learning for Structural Health Monitoring of Cultural Heritage
11685384246021278605,Q2656122,Dom people,R1,do people,Coming to Terms with Forced Migration
11687335090274283158,Q125564,Manx people,R1,many people,Relief for Younger People in Need of Care and their Informal Carers
11688513192895193729,Q125564,Manx people,R1,many people,BREATHE-INDIA: BREATHlEssness in INDIA. Development of a Breathlessness Beliefs and Behaviour educat
11695597239209254200,Q125564,Manx people,R1,many people,FOXES AND BIODIVERSITY
11700749091116355467,Q7325,Jewish people,R1,the news,Nature Beyond the Skies
11702976141783181913,Q125564,Manx people,R1,many people,Reinstating emotion perception after brain damage: An experimental approach
11708258295154572417,Q2656122,Dom people,R1,do people,Compliant Gyroscopic Actuators for Minimalistic Wearable Robotics
11712239026382703268,Q125564,Manx people,R1,many people,DIGITAL WINE TASTING
11715707304282151378,Q125564,Manx people,R1,many people,BoostIng Digital skills TO promote entrepreneurship for ARTists and cultural heritage sectors
11718340130516839262,Q125564,Manx people,R1,many people,The Role of Memory for Economic Belief Formation
11723477864383747325,Q7325,Jewish people,R1,the news,Conference: Improving Climate Science Communications Between Scientists and the News Media; Kingston
11726998403785026998,Q7325,Jewish people,R1,the news,Discovery Projects - Grant ID: DP230103037
11734833734123955352,Q125564,Manx people,R1,many people,Social assistance deservingness in Sweden. Multidimensional patterns and ethnicity bias in social wo
11737518408295273684,Q125564,Manx people,R1,many people,Investigating the impact and underpinnings of complex post-traumatic stress disorder in people with 
11747703186339225385,Q125564,Manx people,R1,many people,The use of wearable electrocardiogram sensors to improve the prediction of cardiovascular disease
11748389897930088922,Q7325,Jewish people,R1,the news,From Antigone of Thebes to Greta Thunberg
11752813924101859148,Q125564,Manx people,R1,many people,Ultra-low power and low-cost pollution and hazardous gas sensors to support the well-being and safet
11758754287669211571,Q125564,Manx people,R1,many people,THE PSYCHOLOGICAL MECHANISMS UNDERPINNING COMPENSATORY HEALTH BEHAVIOURS
11760674350291723427,Q125564,Manx people,R1,many people,ECO Echo
11763719256906374081,Q48199,Sámi people,R2,Same,Same-sex marriage and health insurance coverage decisions by employers
11766605530325027774,Q125564,Manx people,R1,many people,"Comparison of approaches to independent living for and by people with disabilities in Hungary, Italy"
11789875232970254005,Q125564,Manx people,R1,many people,Touchless Haptic Experiences with Neurocognitive AI
11798543207615334695,Q125564,Manx people,R1,many people,Beautiful Games: An interactive exhibition on the science and engineering of sport
11804593711216894703,Q48199,Sámi people,R2,Same,TECHNOLOGY AND ICT IN EDUCATION
11814866670785263753,Q125564,Manx people,R1,many people,An investigation of circadian rhythms in psoriasis skin and time-of-day dependent response to ultrav
11822913676393801006,Q125564,Manx people,R1,many people,Lifetime alcohol consumption and risk of mortality and morbidity: The Melbourne Collaborative Cohort
11823838248601366477,Q125564,Manx people,R1,many people,CitywellnessLink
11827197872677370454,Q125564,Manx people,R1,many people,Drug repurposing for Parkinson’s Teaching old drugs new tricks
11833045023788072516,Q125564,Manx people,R1,many people,waste my love
11834746743324609092,Q7325,Jewish people,R1,the news,Feeling all the (Partisan) Feels: Exploring the Drivers of Affective Polarization at the Individual 
11838751297206848728,Q125564,Manx people,R1,many people,Silent mutations in cancer
11840476452325466100,Q7325,Jewish people,R1,the news,A Co-Creational Model for the News Media
11841509281410435653,Q125564,Manx people,R1,many people,Sensorimotor Learning for Control of Prosthetic Limbs
11853362909594452853,Q7325,Jewish people,R1,the news,Scalable Understanding of Multilingual Media
11863122643765391255,Q7325,Jewish people,R1,the news,In Video Veritas - Verification of Social Media Video Content for the News Industry
11863839114802374233,Q125564,Manx people,R1,many people,Game based learning for environmental education on soils
11866687516888804210,Q208551,Laz people,R1,lay people,Postpartum Adherence Clubs for Antiretroviral Therapy: a randomised controlled trial
11871888484845793569,Q125564,Manx people,R1,many people,Celador Research and Development project for preventive mental health in the workplace
11874841012523414990,Q48199,Sámi people,R1,same people,"Life course causes and consequences of caring: how do work and family histories influence caring, an"
11909189519727157015,Q125564,Manx people,R1,many people,An effector-detector domain in a rice immune receptor: towards structure-guided design of new diseas
11911622192075610148,Q125564,Manx people,R1,many people,A randomised placebo-controlled trial of immunotherapy in patients with psychosis associated with an
11911808612687635723,Q2656122,Dom people,R1,do people,Why do people from different cultures think differently? Explaining cultural variation in psychologi
11915406389211520497,Q125564,Manx people,R1,many people,Access denied. How diagnostic categories work in negotiating care for people with learning disabilit
11915507649769406742,Q7325,Jewish people,R5,hebrew,"Travel to Attend: First International Conference of Scientific Editors, Hebrew Univ of Jerusalem, Is"
11915595506017727710,Q125564,Manx people,R1,many people,Socialist Industrial Design in Mao Era China and After
11917528003129237641,Q125564,Manx people,R1,many people,Developing a Nature and Health Hub for Cornwall
11923296806914227445,Q125564,Manx people,R1,many people,Oral frailty as predictor of adverse health outcomes in older people.
11924741698266728235,Q208551,Laz people,R1,lay people,Strategic Project - UI 721 - 2011-2012
11933469923108325745,Q125564,Manx people,R1,many people,Raising Expectations through Erasmus+
11934717283066439014,Q125564,Manx people,R1,many people,Correlates of protection against SARS-CoV-2 infection and disease in recently exposed household cont
11939554677979075298,Q125564,Manx people,R1,many people,"Europe, a heritage made of stories"
11939781193292130850,Q7325,Jewish people,R5,hebrew,"Human Rights, Memorialization and Nationalism"
11944624235832133455,Q2656122,Dom people,R1,do people,"Collecting, Debating and Contesting Data through Visualization"
11950650736746213597,Q125564,Manx people,R1,many people,Can oils derived from genetically-modified plants replace fish oil as a source of long chain n-3 pol
11969866601170513448,Q7325,Jewish people,R1,the jaws,Pathophysiologic mechanisms of biosphosphonate related osteonecrosis of the jaws
11990492479888215223,Q7325,Jewish people,R1,the news,NOW New Opportunities for Women
11995558879003282357,Q208551,Laz people,R1,lay people,ASSESSMENT OF PHOTOGRAPHY AS AN AID TO EARLY DETECTION OF MELANOMA IN OLDER MALES BY GENERAL PRACTIT
12009540713952695436,Q2656122,Dom people,R1,do people,Cycling equity and socioeconomic disadvantage
12011804836295031453,Q125564,Manx people,R1,many people,Embracing European Values through Tales
12012195745156445489,Q2656122,Dom people,R1,do people,Grow or mow? Managing urban grasslands for pollinator conservation and soil ecosystem services
12012439642730055877,Q125564,Manx people,R1,many people,Using Machine Learning to Identify Noninvasive Motion-Based Biomarkers of Cardiac Function
12015615697349559139,Q125564,Manx people,R1,many people,Genomic analysis of malaria resistance
12029383142443705146,Q125564,Manx people,R1,many people,Digital design of functional foods for people with multiple disabilities: a socially acceptable inno
12035250939964525450,Q208551,Laz people,R1,lay people,Treating depressive symptomatology in Congolese Refugees in Uganda and Rwanda: Adapting and Evaluati
12042025128555743975,Q7325,Jewish people,R1,the news,SYMPACT: Tools for assessing the systemic impact of technology deployments on energy use and climate
12045809715401020911,Q2656122,Dom people,R1,do people,"Unconscious, Social, and Evolved: The USER Model of Social Support"
12061028460227855689,Q125564,Manx people,R1,many people,"Living in Safety: the Culture of 'Safety' and Accident Prevention in Everyday Life in Britain, c.190"
12065993892753670098,Q48199,Sámi people,R2,Same,Mechanisms of Same/Different Concept Learning by Pigeons
12079169560183339576,Q7325,Jewish people,R1,the news,"Women, Politics and Media Framing (WPMF) in the UK and in Israel - Tackling Western Democracies' Gen"
12082551254499307212,Q2656122,Dom people,R1,do people,"Why do people keep hurting their back: A longitudinal study of biological, psychological and social "
12084916125427828729,Q125564,Manx people,R1,many people,Preparing a common curricula and digital educational tools for professionals
12101420327207580696,Q125564,Manx people,R1,many people,"Learn it, Use it, Share it"
12106929711947583148,Q125564,Manx people,R1,many people,"Basal ganglia circuitry that interlinks sleep, insomnia and anxiety"
12112258847712627003,Q125564,Manx people,R1,many people,Energy is the future of the world
12116864207192306295,Q125564,Manx people,R1,many people,Jobs 4 Future
12118248001779204914,Q7325,Jewish people,R1,the jaws,Can phenotypic plasticity and DNA methylation promote adaptive radiation?
12123425041847975185,Q125564,Manx people,R1,many people,Internationality is a colourful thing
12134747268347447073,Q48199,Sámi people,R1,same people,Same people in the same world
12139732662953725754,Q125564,Manx people,R1,many people,The Commission has decided to initiate the procedure laid down in Article 108 (3) of the Treaty.
12147684263114943488,Q125564,Manx people,R1,many people,Connected by heARTs
12147689873219479844,Q125564,Manx people,R1,many people,An Edition and Study of the Early Welsh Legendary and Prophetic Poems in the Book of Taliesin
12159114839643881101,Q7325,Jewish people,R1,the news,AI in the News Ecosystem: Navigating Trust and Authenticity (AINATA)
12183404345851850040,Q125564,Manx people,R1,many people,Empowering Ukrainian refugees via participatory workshops
12185840053525133420,Q7325,Jewish people,R1,the news,INSIDE - Psychiatry and the media : when patients become editors
12192260989631311550,Q125564,Manx people,R1,many people,Local Big Histories
12195378414080543793,Q48199,Sámi people,R2,Same,Same-day Breast Pathology Results using Open-Top Light-Sheet Microscopy for Image-guided Core Needle
12202702998322213322,Q7325,Jewish people,R1,the news,The effect of a high fat vs high sugar diet on liver fat accumulation and metabolism
12203399264702056824,Q125564,Manx people,R1,many people,"Understanding data, understanding society: using quantitative narratives to embed evidence, argument"
12209503804550973074,Q48199,Sámi people,R2,Same,"Now You See It, Now You Don’t: How Does The Brain Turn Different Into Same?"
12215148719269060464,Q125564,Manx people,R1,many people,Are we really what we eat? Comparing traditions around food in France and England - a way to give me
12217977393730232149,Q7325,Jewish people,R1,the news,Beyond Agenda-setting: Towards a better understanding of the power relationship between politicians 
12219105410951763684,Q2656122,Dom people,R1,do people,Discovery Early Career Researcher Award - Grant ID: DE150100667
12226965149048164236,Q125564,Manx people,R1,many people,E-Learning through Videos in a European Setting
12231696758423714770,Q125564,Manx people,R1,many people,Small vertebrates from the Albian-Cenomanian of Queensland - testing hypotheses of provincialism amo
12233680728287568619,Q7325,Jewish people,R1,the news,An Artificial Intelligence Capable of Detecting Counterfeit Products Using a Cell Phone Camera
12244001187746683852,Q125564,Manx people,R1,many people,European Community Respiratory Health Survey III
12244651302906016585,Q125564,Manx people,R1,many people,Tests and Applications of a Peripheral Interference Theory of Reading
12244676977354657241,Q125564,Manx people,R1,many people,"MAP: Motivate/Encourage, Act/Create, Promote"
12246127180589483190,Q7325,Jewish people,R1,the news,Social Science Programme / HIV Status Disclosure and Sexual Behaviour Study Project
12246714129520142915,Q125564,Manx people,R1,many people,Ginkgo Biloba for Smoking Cessation
12247683881988836227,Q7325,Jewish people,R1,the jaws,"Nature of the beast? Resolving drivers of prey choice, competition and resilience in wolves"
12248621714431050247,Q125564,Manx people,R1,many people,Investigating the Mechanisms of Placebo Anxiolysis
12251934966650380951,Q125564,Manx people,R1,many people,Basic Education and Empowerment for Political Participation
12254793412350488597,Q7325,Jewish people,R1,the news,"VECMAP IPM, a one-stop-shop for the sustainable prevention of urban pests of public health Importanc"
12257088959823989267,Q2656122,Dom people,R1,do people,Policies for longer working lives: understanding interactions with health and care responsibilities
12275014716452443443,Q7325,Jewish people,R1,the jets,Penetrating microjets in soft substrates: towards controlled needle-free injections
12275689088145889089,Q2656122,Dom people,R1,do people,The rhythms of computation: A combinatorial mechanism for language production and comprehension
12295896854240378535,Q2656122,Dom people,R1,do people,An Investigation of Social Mobility Using the ONS Longitudinal Study: sub-national variation and eff
12296020817594808975,Q125564,Manx people,R1,many people,DECIDE - Delivering Enhanced Biodiversity Information with Adaptive Citizen Science and Intelligent 
12297043177279969739,Q125564,Manx people,R1,many people,Road traffic injury prevention: a public health approach
12297498343732306965,Q125564,Manx people,R1,many people,The role of epigenetic processes in mediating the molecular and behavioural responses to stress in t
12300770890152614900,Q125564,Manx people,R1,many people,Asserting the Nation: Comparative studies on the rise of neo-nationalism in higher education. The ca
12306100591253711064,Q7325,Jewish people,R1,the news,Youth Empowerment through Sport
12313261678274556723,Q2656122,Dom people,R1,do people,Climate Histories: Communicating Cultural Knowledge of Environmental Change
12318878064362659852,Q2656122,Dom people,R1,do people,Doctoral Dissertation Research in Political Science: Why do people support Islamist Parties?
12321484443069607628,Q7325,Jewish people,R1,the news,Social and Political Change in Britain: Gallup Polls 1945-1991
12322703630543196334,Q125564,Manx people,R1,many people,Structural connectomes in traumatic brain injury: Can secondary disease progression be stopped and c
12323629706829440218,Q125564,Manx people,R1,many people,ICT 4 the Elderly
12325232558837175496,Q125564,Manx people,R1,many people,All4Talent
12329408252665294552,Q125564,Manx people,R1,many people,The ReSPect Study - Reducing stigma towards people with issues related to drug use
12340083924703433092,Q125564,Manx people,R1,many people,The physical activity paradox - Truth or Myth?
12347711212910718154,Q125564,Manx people,R1,many people,Physiological bases of audiovisual integration
12349097332390308550,Q2656122,Dom people,R1,do people,"Interdisciplinary in nature, and embrace sociology, economics, demography and development studies"
12364818548554337862,Q48199,Sámi people,R1,same people,Individual Differences in Comprehension across the Lifespan
12373387406895188714,Q125564,Manx people,R1,many people,Solopreneurs' Digital Social Innovation
12374505297867047756,Q7325,Jewish people,R1,the news,"Negotiations of Professional Authority and Truth in News Media, Museums and Higher Education"
12378828675386808111,Q208551,Laz people,R1,lay people,Gestalts Relate Aesthetic Preferences to Perceptual Analysis
12380971072938890493,Q125564,Manx people,R1,many people,Improving well-being and community connectivity for people with dementia through community based art
12381928720025908232,Q125564,Manx people,R1,many people,Development and Launch of Floop Android App
12383407168739729706,Q2656122,Dom people,R1,do people,Fitting In/Standing Out: Comparing Majority and Minority Dress Codes among Egyptian Muslims and Chri
12386863837782364946,Q125564,Manx people,R1,many people,Icy thermometers: the use of glaciers to measure and monitor volcano temperature (HOT ICE)
12419870677663991293,Q125564,Manx people,R1,many people,IMPRINtS - Internet and Mobile technologies for a Public Role In Noise Surveying
12420934775995315923,Q7325,Jewish people,R1,the news,Common frames for conceptualizing mental illness in news media and their effect on public attitudes
12421330886507573146,Q7325,Jewish people,R1,the news,Media genre and political culture: beyond the news
